,Unnamed: 0,model_id,label,train length,dev length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,mask_init,model,model path,train loss,dev loss,knn dev acc,dev majority acc,knn test acc,test majority acc,L0 Norm,L0 Max,vanilla acc,ablated acc,kl,mlm vanilla acc,mlm ablated acc,mlm kl,random ablate kl mean,random ablate kl std,all random ablate kls,random ablate mlm kl mean,random ablate mlm kl std,all random ablate mlm kls
62,26,ce4d6e24-07af-4ea3-9fc6-f7445229d7df,tag,16521,1522,15977,16,0.001,0,2,10,attn,0.0,gpt_neox,EleutherAI/pythia-160m,1.8635787752366837,1.8807689944903057,0.7317407846316971,0.1629763612549117,0.707329285848407,0.1688051574137823,528957.0,2359296,0.0,0.0,7.843140037444232,-1,-1,-1,6.099243397466539,0.0,[6.099243397466539],-1.0,-1,[-1]
63,27,367a6eea-52f1-4e1b-b9e2-96ef18db2408,tag,16521,1522,15977,16,0.001,0,0,10,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,1.7526983368781306,1.7791277766227722,0.92061515472262,0.1643733266919868,0.8765099831007073,0.1688051574137823,515529.0,4718592,0.1140854047163798,0.0739324410452517,0.9429183191672642,-1,-1,-1,0.1194654067205425,0.0,[0.11946540672054254],-1.0,-1,[-1]
64,28,51f6f24e-1140-48f2-8bf9-5df191fae287,tag,16521,1522,15977,16,0.001,0,1,10,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,1.7546047760594277,1.780791421731313,0.9209264678413548,0.1643733266919868,0.8767603429930525,0.1688051574137823,512960.0,4718592,0.1007010834926704,0.0420650095602294,1.2846442393393482,-1,-1,-1,0.1349904611659247,0.0,[0.13499046116592475],-1.0,-1,[-1]
65,29,e53d2a36-706a-4dee-be39-0a69722e40c0,tag,16521,1522,15977,16,0.001,0,2,10,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,1.752701986220575,1.7792265216509502,0.9217981445738124,0.1643733266919868,0.8776991925893471,0.1688051574137823,515549.0,4718592,0.0949649458253664,0.0478011472275334,0.813749956431246,-1,-1,-1,0.1105099368657634,0.0,[0.11050993686576342],-1.0,-1,[-1]
66,30,d697791e-1128-4199-b057-3a944a07a870,tag,16521,1522,15977,16,0.001,0,0,11,attn,0.0,gpt_neox,EleutherAI/pythia-160m,1.924812009257655,1.9464216430981955,0.5418199962577185,0.1629763612549117,0.5296989422294548,0.1688051574137823,431952.0,2359296,0.0019120458891013,0.0,12.81269792662524,-1,-1,-1,6.196527445825367,0.0,[6.1965274458253665],-1.0,-1,[-1]
67,31,8c8431da-446d-424f-ba10-ba77608e17bd,tag,16521,1522,15977,16,0.001,0,1,11,attn,0.0,gpt_neox,EleutherAI/pythia-160m,1.9455887252284636,1.9552656610806785,0.5536081831223102,0.1629763612549117,0.5316392313951305,0.1688051574137823,498402.0,2359296,0.0006373486297004,0.0,8.920594701043658,-1,-1,-1,6.636228912723072,0.0,[6.636228912723072],-1.0,-1,[-1]
68,32,52d85f49-4e32-470d-916f-051940b85273,tag,16521,1522,15977,16,0.001,0,2,11,attn,0.0,gpt_neox,EleutherAI/pythia-160m,1.9329578030493952,1.9492694934209187,0.5433169088754444,0.1629763612549117,0.533955060399324,0.1688051574137823,420255.0,2359296,0.0006373486297004,0.0019120458891013,12.392467335882728,-1,-1,-1,5.565905831739962,0.0,[5.565905831739962],-1.0,-1,[-1]
69,33,e4e46792-e672-42fc-b091-9ff8fd3837f8,tag,16521,1522,15977,16,0.001,0,0,11,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,1.7618302126084604,1.79625536998113,0.9181246497727414,0.1643733266919868,0.8700632158728172,0.1688051574137823,479698.0,4718592,0.0796685787125557,0.0293180369662205,3.454709657823454,-1,-1,-1,0.6460510993019041,0.0,[0.6460510993019041],-1.0,-1,[-1]
70,34,e0bd1ba9-8723-4ccb-8d42-7e1831653cd1,tag,16521,1522,15977,16,0.001,0,1,11,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,1.762283430945489,1.7965302467346191,0.9148869933378992,0.1643733266919868,0.8634912686987545,0.1688051574137823,482496.0,4718592,0.0681963033779477,0.0274059910771191,3.886320095901052,-1,-1,-1,0.6949315068066841,0.0,[0.6949315068066841],-1.0,-1,[-1]
71,35,98db18c0-cec5-41b9-a260-ed82ce073fa0,tag,16521,1522,15977,16,0.001,0,2,11,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,1.761927043237994,1.7960290511449175,0.9150115185853932,0.1643733266919868,0.8689365963572636,0.1688051574137823,479122.0,4718592,0.0783938814531548,0.0401529636711281,3.052553875876354,-1,-1,-1,0.6318077734126035,0.0,[0.6318077734126035],-1.0,-1,[-1]
